GeneID;log2 FC;log10 p-value
ATP13A2;-0,129571364;-0,820532401
ATP13A3;0,064181573;-0,174607214
ATP13A4;0,922149594;-0,706323684
ATP1A1;0,02498872;-1,222588753
ATP1A1-AS1;0,218429539;-0,294373849
ATP1A3;0,05683528;-0,063577896
ATP1B1;0,233076032;-0,277792397
ATP1B3;-0,051759625;-0,497576679
ATP2A1;-0,140712052;-0,393852452
ATP2A1-AS1;1,043767234;-1,933213774
ATP2A2;0,097075069;-0,547334646
ATP2A3;-0,459870614;-1,126136423
ATP2B1;0,144389909;-0,923618143
ATP2B1-AS1;0,111703704;-0,667333308
ATP2B4;0,100813714;-0,585250509
ATP2C1;0,083039252;-0,413222813
ATP2C2-AS1;-0,184955199;-0,598792791
ATP5F1A;-0,035448836;-0,262764083
ATP5F1B;0,014840491;-0,059802794
ATP5F1C;0,268980389;-0,916135394
ATP5F1D;-0,254781206;-0,917936406
ATP5F1E;0,220473944;-0,64652214
ATP5F1EP2;0,221120764;-0,102994649
ATP5MC1;0,016153392;-0,093181923
ATP5MC2;-0,115477217;-0,486596675
ATP5MC3;0,051964488;-0,157253178
ATP5MD;0,273685226;-0,982954802
ATP5ME;0,236769852;-0,491683948
ATP5MF;0,173417642;-0,677691367
ATP5MG;0,076537059;-0,581909075
ATP5MGL;1,75795772;-1,371743521
ATP5MGP1;-0,191690599;-0,285071193
ATP5MPL;0,14933195;-0,301223811
ATP5PB;0,055709433;-0,240370784
ATP5PD;0,220936769;-0,74332912
ATP5PF;0,300209759;-0,881152593
ATP5PO;-0,342200733;-0,621320403
ATP6AP1;-0,028569152;-0,04426431
ATP6AP1L;-0,531316072;-0,385902065
ATP6AP2;-0,195504732;-0,864199096
ATP6V0A1;0;0
ATP6V0A2;-0,373430649;-1,543500926
ATP6V0B;-0,125771552;-0,17042612
ATP6V0C;-0,607050662;-0,662532171
ATP6V0D1;-0,135936229;-0,134084591
ATP6V0E1;0,189377364;-0,56658682
ATP6V0E2;0,012291015;-0,015957443
ATP6V0E2-AS1;-0,988239054;-0,739201489
ATP6V1A;-0,104907976;-0,137658557
ATP6V1B2;-0,047112596;-0,057102995
ATP6V1C1;0,04852343;-0,103350238
ATP6V1D;0,17418392;-1,017517219
ATP6V1E1;0,13227246;-0,674910167
ATP6V1E1P3;0,336977595;-0,223912249
ATP6V1E2;0,326932325;-1,462553
ATP6V1F;-0,000335554;-0,000882323
ATP6V1FNB;-0,202065807;-0,738740555
ATP6V1G1;0,155569708;-0,565806036
ATP6V1H;-0,368248088;-0,516004157
ATP7A;0,199948027;-0,683018706
ATP7B;0,751273934;-1,270430187
ATP8A1;-0,174553779;-0,927925913
ATP8A2;-0,04482863;-0,266593616
ATP8B2;0,227640499;-1,046301844
ATP8B3;0,364683085;-1,575217975
ATP8B4;0,05389333;-0,107556762
ATP9A;-0,479950809;-0,601681224
ATP9B;-0,003946782;-0,011978748
ATPAF1;0,066187704;-0,474499394
ATPAF2;-0,074376336;-0,264722178
ATPSCKMT;-0,028066253;-0,059129234
ATR;0,062647925;-0,244001965
ATRAID;0,108276275;-0,416448577
ATRIP;0,106928317;-0,348372134
ATRN;-0,133756149;-0,500822194
ATRX;0,004158421;-0,009820547
ATXN1;0,027250637;-0,036159761
ATXN1-AS1;1,099764793;-0,994967271
ATXN10;0,159803293;-0,797911018
ATXN1L;0,025625115;-0,253045957
ATXN2;-0,133603315;-1,460320415
ATXN2-AS;1,124837112;-2,528128013
ATXN2L;-0,025385318;-0,126909391
ATXN3;-0,089911451;-0,211236982
ATXN7;0,441189787;-2,487397736
ATXN7L1;0,2276755;-0,713464735
ATXN7L2;-0,391354294;-1,429856912
ATXN7L3;-0,073179302;-0,233774526
ATXN7L3B;-0,220950447;-1,054686273
AUH;-0,013595017;-0,031811873
AUP1;-0,029383807;-0,379397332
AURKA;0,125148532;-0,123541024
AURKAIP1;-0,175068519;-0,489908191
AURKB;0,773996325;-1,632840567
AURKC;-0,136039218;-0,177133335
AUTS2;-0,587293991;-1,668265556
AUXG01000058,1;-0,497592431;-0,288034879
AVEN;-0,27040115;-1,107548638
AVIL;-0,331648917;-0,358393932
AVL9;-0,052686436;-0,157909103
AVPI1;-0,573612553;-0,443473968
AXIN1;-0,489655541;-1,311952188
AXIN2;-0,048836718;-0,166188554
AXL;0,446963393;-1,524103864
AZI2;0,3539337;-1,946784083
AZIN1;-0,080546974;-0,221227713
AZIN2;-0,341337868;-1,308005823
B2M;0,271168834;-2,410775593
B3GALT2;1,23130579;-1,809581332
B3GALT6;-0,117398439;-0,520712939
B3GAT1;0,043874613;-0,072787943
B3GAT1-DT;-0,882903836;-0,576410394
B3GAT3;-0,161337024;-0,990302365
B3GLCT;-0,414745009;-0,551198845
B3GNT10;-0,011465586;-0,011226768
B3GNT2;-0,603754014;-1,13514961
B3GNT4;-0,82700478;-0,318402686
B3GNT5;-0,489870272;-0,621465698
B3GNT7;-1,046139309;-0,962163076
B3GNT8;0,079038887;-0,050392251
B3GNT9;0,758730776;-1,060251136
B3GNTL1;0,166816831;-0,315724224
B4GALNT3;-3,407227982;-1,33582452
B4GALNT4;-0,454445695;-0,419618968
B4GALT1;-0,107412942;-0,383617405
B4GALT1-AS1;-0,782933981;-0,725996519
B4GALT2;-0,010102469;-0,016916923
B4GALT3;0,154287714;-0,990780243
B4GALT4;-0,199932208;-0,394951729
B4GALT5;0,521147403;-1,586535127
B4GALT6;-0,099351216;-0,127488473
B4GALT7;-0,052598144;-0,121608776
B4GAT1;-0,188879826;-0,410109721
B9D1;0,716847659;-1,26377214
B9D2;-0,029411486;-0,023196965
BAALC;-2,257062327;-0,607795028
BAALC-AS1;0,700948695;-1,315336267
BABAM1;-0,167814771;-2,655623404
BABAM2;0,007626809;-0,033971098
BACE1;0,84304148;-1,678346386
BACE1-AS;0,528693925;-1,478286222
BACE2;-0,088367225;-0,117778783
BACH1;0,31802364;-0,567202842
BACH1-IT1;-0,368448573;-0,609982161
BACH1-IT2;-0,274525036;-0,132594682
BACH2;-0,550248378;-0,963499978
BAD;-0,325838072;-0,834043295
BAG1;-0,583738322;-1,131816326
BAG2;-0,180972763;-0,221112549
BAG3;0,294619751;-0,73443986
BAG4;0,080260305;-0,33612206
BAG5;-0,091087048;-0,838017752
BAG6;0,037936;-0,236917485
BAHCC1;0,885248981;-2,862602211
BAHD1;-0,223176049;-1,689848177
BAIAP2;0,581680663;-1,037714368
BAIAP2-DT;0,245685123;-0,508807822
BAIAP2L1;-1,990365687;-0,787128685
BAIAP2L2;-0,139946871;-0,252257305
BAIAP3;-0,371518429;-1,47185095
BAK1;0,40676649;-2,174443085
BAK1P1;-2,420615374;-0,955669539
BANF1;0,001764781;-0,004063858
BANF1P2;-1,9758079;-1,458989161
BANK1;-0,416246263;-0,788322409
BANP;-0,343972159;-0,714003274
BAP1;0,080170349;-0,29234293
BARD1;0,304681717;-0,814897269
BASP1;-0,410099576;-0,208967354
BATF;0,012046002;-0,05609234
BATF2;1,887586814;-1,887084305
BATF3;0,630793251;-0,510794383
BAX;0,10044166;-0,414985346
BAZ1A;0,454082699;-1,349638555
BAZ1B;-0,00457273;-0,044596104
BAZ2A;0,148930259;-0,593200531
BAZ2B;-0,140321288;-0,24171776
BBC3;-0,142174696;-0,274955937
BBIP1;0,283934929;-1,763572834
BBOF1;-0,489077736;-0,843045109
BBS1;0,297507751;-0,755155026
BBS10;0,047289281;-0,092520626
BBS12;0,031669584;-0,067839472
BBS2;-0,296722563;-0,792542639
BBS4;0,02732242;-0,07790595
BBS5;-0,253098941;-0,477558655
BBS7;0,3666168;-0,650485807
BBS9;0,175879391;-0,610678174
BBX;0,001834463;-0,010585863
BCAP31;-0,274107458;-0,558275651
BCAR3;-0,904668134;-0,768005821
BCAR3-AS1;0,407665387;-0,208134813
BCAS1;-0,036016899;-0,056091175
BCAS2;0,371492599;-1,643713491
BCAS2P2;-0,135195705;-0,090837482
BCAS3;-0,121289558;-0,173964719
BCAS4;-0,608520723;-2,513720903
BCAT1;0,621609976;-1,298446482
BCAT2;-0,429224267;-1,393287092
BCCIP;0,344399525;-0,781101722
BCDIN3D;-0,263142456;-1,995525735
BCDIN3D-AS1;-1,766218802;-1,386942448
BCKDHA;-0,537955021;-1,33374213
BCKDHB;0,268624014;-1,245752887
BCKDK;-0,173904088;-0,254477301
BCL10;-0,044515553;-0,106081113
BCL11A;-0,621985566;-0,812234514
BCL11B;-0,193141788;-0,460402202
BCL2;0,281438567;-0,851000075
BCL2A1;0,706422783;-1,410704209
BCL2L1;-0,842803758;-0,718237158
BCL2L1-AS1;-0,270500898;-0,379261639
BCL2L11;0,30043629;-0,883530833
BCL2L12;-0,488365027;-1,070472195
BCL2L13;0,100788699;-0,339074919
BCL2L15;0,04847527;-0,206496562
BCL2L2;0,006618947;-0,022212274
BCL3;0,333003672;-0,464442176
BCL6;0,553176012;-1,151176162
BCL7A;-1,150074148;-0,95899752
BCL7B;-0,158509779;-1,035892225
BCL7C;-0,168304881;-0,728949797
BCL9;-0,064309824;-0,819776322
BCL9L;-0,018652707;-0,272761718
BCLAF1;-0,092660735;-0,336545827
BCLAF3;0,016447981;-0,065018365
BCO2;0,368369231;-0,340268837
BCOR;0,04378266;-0,24860342
BCORL1;-0,322617215;-0,32648748
BCR;-0,456004593;-0,607167665
BCS1L;0,109902848;-0,367639294
BDH2;-0,370283704;-0,710532199
BDNF-AS;-0,374673515;-0,285841238
BEAN1-AS1;0,173832986;-0,183487854
BECN1;0,044081068;-0,25297927
BEGAIN;1,208884766;-0,924575993
BEND2;-0,72990362;-0,359322633
BEND3;-1,589776771;-0,853362984
BEND3P1;-0,779302873;-0,361278406
BEND4;-0,554753408;-0,629282018
BEND5;-1,176702114;-1,076803147
BEND7;0,642964403;-2,547212435
BEST1;0,036192652;-0,087752736
BEST4;-1,206509035;-1,208165503
BET1;0,355412844;-1,124213715
BET1L;-0,10780329;-0,426598327
BET1P1;0,686456511;-0,770441755
BEX1;2,079885815;-1,623045802
BEX2;0,124118627;-0,139381209
BEX3;-1,022789627;-1,708593651
BEX4;0,006729942;-0,012755425
BEX5;0,559158632;-0,756186517
BFSP1;-0,06802784;-0,061488388
BGLAP;-0,26925624;-0,359793387
BHLHA15;1,639939697;-2,108807188
BHLHE40;-0,465322987;-1,953902915
BHLHE40-AS1;0,940929938;-1,912458085
BHLHE41;0,744926236;-0,862714632
BICC1;-0,155814707;-0,446599772
BICD1;0,303605819;-1,541664042
BICD2;-0,334735871;-0,345995178
BICDL1;0,035561936;-0,129595317
BICRA;0,016595222;-0,085485107
BICRAL;0,060903694;-0,133415346
BID;0,292726091;-0,527582321
BIK;-0,108783454;-0,070344745
BIN1;-0,357704324;-1,899694762
BIN2;0,076803832;-0,164165462
BIN3;-0,37291813;-0,707953597
BIRC2;0,193094525;-1,1897306
BIRC3;0,284917524;-0,82062333
BIRC5;0,642530255;-0,541667491
BIRC6;0,114742086;-1,914565797
BISPR;1,006295907;-3,041218977
BIVM;0,156619235;-0,276017769
BLACAT1;1,509926244;-1,423493429
BLCAP;-0,286981184;-2,045642619
BLK;-0,674847567;-1,442020801
BLM;-0,359368138;-0,528047229
BLMH;-0,314907985;-0,887859583
BLNK;-0,467436342;-0,493395767
BLOC1S1;0,307120536;-1,386432252
BLOC1S2;0,123815985;-1,234416009
BLOC1S3;-0,347718746;-1,027647132
BLOC1S4;-0,298971269;-1,295936504
BLOC1S5;-0,218816494;-1,280927535
BLOC1S6;-0,040427915;-0,215546179
BLVRA;0,897657492;-1,534822216
BLVRB;-0,699163063;-1,065549708
BLZF1;0,518484136;-1,053558917
BLZF2P;-0,216205739;-0,11966623
BMF;-0,014651422;-0,022528772
BMI1;-0,058785324;-0,094420153
BMP1;-0,387952044;-0,439598796
BMP2;1,159640092;-0,763627917
BMP2K;0,25963086;-1,497450568
BMP6;-0,490682231;-0,483169935
BMP8A;0,844185293;-1,935983017
BMP8B;0,620592041;-0,591671849
BMPR1A;0,796224606;-1,463277915
BMPR2;0,090880141;-0,61897424
BMS1;-0,009638634;-0,047583151
BMS1P1;-0,212652651;-0,090837867
BMS1P4;-0,079382537;-0,154729482
BMT2;-0,010828691;-0,019680353
BNC2;-1,630230743;-0,835902429
BNIP1;0,171779307;-0,418319188
BNIP2;0,019108823;-0,05890108
BNIP3;-0,033957721;-0,072246676
BNIP3L;-0,41734766;-0,467476324
BNIPL;-0,109828191;-0,089682712
BOD1;0,141049515;-0,870167849
BOD1L1;0,221048254;-0,520360732
BOK;-2,466167144;-0,477676895
BOLA1;-0,25151132;-0,629310255
BOLA2-SMG1P6;0,124837112;-0,529091537
BOLA2B;0,600942129;-0,505603703
BOLA3;0,792551238;-1,191125704
BOLA3-AS1;-0,813573445;-0,743541608
BOP1;-0,221233913;-0,838199587
BORA;0,052631874;-0,107219983
BORCS6;-0,165345867;-0,561820432
BORCS7;-0,037542779;-0,309920015
BORCS8;0,176901677;-0,797840701
BORCS8-MEF2B;1,079117648;-1,620826216
BPGM;-0,571192197;-0,475466058
BPHL;-0,06914143;-0,267802711
BPI;0,356611504;-0,24478247
BPNT1;-0,092446458;-0,499155595
BPNT2;0,18214365;-1,372827552
BPTF;0,0489096;-0,363865406
BRAF;-0,077341844;-0,345158127
BRAP;0,038060092;-0,126003211
BRAT1;-0,209034038;-1,052478416
BRCA1;0,21626669;-0,44486076
BRCA1P1;-1,388278758;-1,458281255
BRCA2;0,794156771;-1,176564916
BRCC3;-0,067183706;-0,59316042
BRD1;-0,14070975;-0,757361166
BRD2;-1,398606044;-0,599321002
BRD3;-0,174075908;-0,457977727
BRD3OS;-0,373136055;-1,369233834
BRD4;-0,124258103;-0,331394624
BRD7;0,044701478;-0,507782302
BRD8;0,066921932;-0,466301984
BRD9;0,011075738;-0,048103629
BRF1;-0,266082448;-0,89044908
BRF2;0,050464449;-0,424702491
BRI3;-0,096589973;-0,075694135
BRI3BP;-0,438906774;-0,981089194
BRICD5;-0,461937229;-0,983951633
BRIP1;0,520168512;-0,889113663
BRIX1;0,094456216;-0,199807487
BRK1;0,043392596;-0,20386596
BRMS1;-0,139874341;-0,335626517
BRMS1L;-0,85044947;-1,26726874
BROX;0,339678581;-0,904689211
BRPF1;-0,222410507;-1,001899705
BRPF3;-0,064384808;-0,08508639
BRSK1;-0,928928919;-0,504374991
BRSK2;-0,230005605;-0,120285907
BRWD1;-0,144965653;-1,124791531
BRWD1-AS2;1,012228622;-0,652701921
BRWD3;0,041073886;-0,083996057
BSCL2;0,071877179;-0,366904769
BSDC1;-0,12225575;-1,251405112
BSG;-0,418263803;-0,617591519
BSN;-1,970994593;-0,843087794
BSPRY;-0,778879236;-1,082707009
BST1;0,331747156;-0,696618775
BST2;0,814208593;-2,171721513
BTAF1;0,193791575;-0,34154092
BTBD1;0,093729171;-1,638746855
BTBD10;-0,029213547;-0,191503648
BTBD11;-0,302382931;-0,951139362
BTBD17;-1,242810447;-1,090762745
BTBD19;0,15659747;-0,258206129
BTBD2;-0,37035127;-0,825883626
BTBD3;-0,071415612;-0,176438092
BTBD6;-0,0937099;-0,469407277
BTBD6P1;-1,191066225;-3,212390081
BTBD8;0,033631229;-0,156399336
BTBD9;-0,322009348;-1,611750055
BTD;-0,027239679;-0,087612999
BTF3;0,022367813;-0,092830627
BTF3-DT;-0,827516937;-0,686237171
BTF3L4;0,06913561;-0,398018587
BTF3P10;-0,593780441;-0,663431811
BTG1;-0,384506428;-0,753895266
BTG1P1;-1,093879088;-0,717589148
BTG2;0,0886387;-0,357167181
BTG3;0,103059835;-0,127169277
BTK;0,146638149;-0,355370515
BTLA;-0,137902153;-0,629771087
BTN2A1;0,010822969;-0,044016963
BTN2A2;0,225566706;-0,601558429
BTN2A3P;0,244832842;-1,582779977
BTN3A1;0,038680468;-0,326081012
BTN3A2;0,133052365;-1,638945421
BTN3A3;0,23349013;-1,026048818
BTNL8;0,133702345;-0,119703919
BTNL9;-0,637881644;-0,259161128
BTRC;-0,086879633;-0,804223731
BUB1;0,372335005;-0,385429103
BUB1B;0,798329591;-1,342484541
BUB3;-0,069657225;-0,220119673
BUD13;0,09768548;-0,88311457
BUD23;-0,05864795;-0,428766432
BUD31;0,173709015;-0,857012372
BX255925,3;-0,151267299;-0,354219687
BX284668,4;0,128527995;-0,096980986
BX293535,1;0,388128045;-1,257281283
BX322234,1;-0,466772504;-0,37395282
BX322639,1;2,757821405;-2,115931736
BX537318,1;0,350006618;-0,123556818
BX539320,1;-1,094877362;-0,762370138
BX571818,1;0,487917802;-1,144731507
BX640514,2;-0,830627748;-1,549507808
BX679664,1;-0,53654165;-0,219673507
BX679664,3;0,427743404;-0,454748724
BX842570,1;1,319664912;-1,299725964
BX890604,1;0,319052321;-0,478882062
BYSL;0,256055536;-0,384746583
BZW1;0,009847786;-0,046000658
BZW1P2;0,808391321;-1,974705601
BZW2;-0,051702831;-0,372517595
C10orf105;-0,065980135;-0,039501259
C10orf143;0,077428013;-0,367924556
C10orf88;0,097285427;-0,358661004
C10orf88B;-0,403962597;-0,942256043
C11orf1;0,088458136;-0,129761273
C11orf21;-0,052935751;-0,115288157
C11orf24;-0,13264524;-0,418036694
C11orf45;0,847870642;-0,946998977
C11orf49;-0,364533517;-0,638533568
C11orf54;0,050212689;-0,232534251
C11orf58;0,013514806;-0,034432194
C11orf65;-0,693423155;-3,632085286
C11orf68;0,017411558;-0,029666601
C11orf71;-0,219431105;-0,552367525
C11orf80;0,237987356;-1,278877212
C11orf94;-1,242503229;-0,721737886
C11orf95;0,102126632;-0,492675798
C11orf98;2,756692209;-1,76933318
C12orf29;0,42114623;-0,843111215
C12orf4;0,212798298;-0,487584514
C12orf42;0,070682624;-0,224887656
C12orf43;-0,411926584;-2,636843827
C12orf45;-0,111874998;-1,014366697
C12orf57;0,381698161;-1,399727666
C12orf60;-1,583629085;-1,499814526
C12orf65;0,038376614;-0,454226328
C12orf66;-0,092455441;-0,276343917
C12orf73;-0,099331807;-0,16492356
C12orf75;-0,093298008;-0,47205326
C12orf76;0,077340791;-0,982740394
C14orf119;-0,172306636;-0,863992274
C14orf132;0,555983189;-0,849938548
C14orf28;-0,032277373;-0,077819264
C14orf93;0,047260873;-0,340341055
C15orf39;0,193675207;-0,19910816
C15orf40;-0,126360406;-0,874927216
C15orf48;1,271565263;-1,405173
C15orf54;-2,668921601;-2,572428331
C15orf61;-0,491415243;-0,975905671
C15orf62;-0,483231023;-0,487265295
C16orf54;0,17929042;-0,51725059
C16orf70;-0,007962251;-0,044695863
C16orf71;-0,505640048;-0,183703782
C16orf72;-0,090032201;-0,079300475
C16orf74;-1,194307785;-1,065478118
C16orf86;-0,637652719;-0,92320465
C16orf87;0,477228501;-0,794394496
C16orf91;-0,014710306;-0,21942809
C16orf95;-0,525304605;-0,623086545
C16orf96;-0,770735396;-1,125654021
C17orf100;-0,206495166;-0,542129909
C17orf107;-0,867878206;-0,507369952
C17orf113;0,776403308;-0,906674997
C17orf49;0,164702607;-0,276808851
C17orf58;-0,052513669;-0,098594829
C17orf67;0,382664993;-0,715901605
C17orf75;-0,13428178;-1,200336068
C17orf80;0,115895073;-0,565585444
C17orf99;-0,715321741;-1,161151131
C18orf21;0,494050437;-1,414995689
C18orf25;0,252002674;-1,690423308
C18orf32;-0,405723822;-0,695662118
C18orf54;-0,172620254;-0,3715308
C19orf12;-0,058580993;-0,289757859
C19orf18;-0,60738437;-1,503146264
C19orf25;-0,16513614;-0,402844719
C19orf33;-1,459200288;-0,578118407
C19orf38;0,049243519;-0,078186428
C19orf44;0,402490522;-1,236898856
C19orf47;-0,117446183;-0,893775127
C19orf48;-0,109114485;-0,870022013
C19orf53;0,149306492;-0,481609718
C19orf54;0,108441468;-0,365448662
C19orf71;0,214493683;-0,598525038
C19orf73;0,954125627;-1,222950385
C1D;0,331194644;-1,809326462
C1GALT1;0,542923239;-1,365964458
C1orf109;-0,212517689;-2,077102051
C1orf112;0,429598796;-1,122310757
C1orf115;0,104390894;-0,168398877
C1orf122;0,002411858;-0,026558898
C1orf127;0,257717905;-0,274406878
C1orf131;0,505262988;-1,085943135
C1orf159;-0,196298168;-0,764011315
C1orf162;0,102569734;-0,29362409
C1orf167;1,620845421;-1,054611722
C1orf174;-0,449866835;-1,092102137
C1orf189;0,102127873;-0,130238809
C1orf198;0,643238419;-1,354085024
C1orf21;-0,546352046;-0,513710125
C1orf216;0,283203391;-1,509796653
C1orf220;-0,37656942;-0,399177618
C1orf226;-0,34760305;-0,284915704
C1orf35;-0,208069438;-1,782512684
C1orf43;0,011097709;-0,03713725
C1orf50;-1,130293289;-1,792454483
C1orf52;0,202604909;-1,789736488
C1orf53;-0,740777208;-1,363845242
C1orf54;0,144349254;-0,151414902
C1orf56;-0,142750709;-0,483989116
C1orf74;0,273246228;-0,42263814
C1QA;1,75714771;-1,275357814
C1QB;1,211242232;-0,801892297
C1QBP;-0,082177715;-0,425105713
C1QC;3,290759246;-2,452798685
C1QTNF12;-0,58292913;-0,452155766
C1QTNF3;-0,383330203;-0,645774069
C1QTNF6;-0,174746509;-0,609349811
C1S;-1,283247627;-0,810057102
C20orf194;0,018878525;-0,045124089
C20orf197;-0,822397088;-0,879332681
C20orf203;0,343073904;-0,187396721
C20orf204;-1,335911644;-0,687942411
C20orf27;0,022939708;-0,063689786
C20orf96;0,52653525;-1,264713187
C21orf58;-0,434294546;-1,433466761
C21orf91;0,311612545;-0,684603627
C22orf24;-1,427996636;-0,710357041
C22orf34;0,13540482;-0,227611001
C22orf39;-0,188600722;-0,694011624
C22orf46;-0,241993245;-0,889754737
C2CD2;-0,145174811;-0,494324264
C2CD2L;-0,079948156;-0,39307217
C2CD3;0,063596504;-0,682978297
C2CD4D;-0,612168116;-0,882104343
C2CD4D-AS1;-0,18089879;-0,716250109
C2CD5;-0,040506503;-0,114904358
C2orf15;0,191570503;-0,170815585
C2orf27A;-3,338408783;-1,289374272
C2orf42;0,02071796;-0,049925729
C2orf49;0,147013809;-0,601649448
C2orf49-DT;-0,201598899;-0,287763057
C2orf50;-0,517775605;-0,88875054
C2orf68;-0,139403057;-0,734174131
C2orf69;-0,443178356;-0,918640825
C2orf74;-0,815277997;-0,826508039
C2orf76;-0,090848051;-0,940071704
C2orf81;0,373061885;-0,69997603
C2orf88;-0,650576019;-0,50752043
C2orf92;-0,08353445;-0,300653811
C3;1,122165459;-1,605677408
C3AR1;0,675101421;-1,496662799
C3orf14;-0,668400463;-0,392905133
C3orf18;-0,496524536;-1,792087152
C3orf20;1,302277183;-1,213696001
C3orf33;-0,278910041;-0,276324208
C3orf35;-0,559744416;-0,422713954
C3orf38;0,155783397;-0,97407377
C3orf62;0,013879316;-0,013407232
C3orf86;0,043736318;-0,021950388
C4BPB;-0,028730695;-0,013844204
C4orf3;0,107713817;-0,330216313
C4orf33;0,434143151;-1,5760069
C4orf46;-0,271124487;-0,984595024
C4orf48;0,283203635;-0,680940866
C4orf50;0,706302507;-1,425597362
C5;0,183095212;-0,347129456
C5AR1;-0,023469287;-0,015522226
C5AR2;-0,059577809;-0,069904548
C5orf15;0,233404866;-0,894229481
C5orf22;-0,038005592;-0,239048142
C5orf24;0,074661824;-0,224170318
C5orf34;-0,318397728;-0,537809069
C5orf34-AS1;-1,592816716;-1,147896431
C5orf51;0,051819065;-0,451984678
C5orf63;-0,150588291;-0,458363295
C5orf64;-0,314274522;-0,093135817
C5orf66;0,756114806;-0,512141469
C6orf120;0,30927428;-1,154023731
C6orf163;-0,183800111;-0,210519687
C6orf226;-0,554567539;-1,308532627
C6orf62;-0,100576955;-0,465611456
C6orf89;0,112080927;-0,306685824
C7orf26;-0,158884711;-0,50691616
C7orf31;-0,005834652;-0,013157156
C7orf50;0,207413383;-0,337961987
C7orf61;-0,2659637;-0,276878752
C8G;0,039711401;-0,023135104
C8orf31;1,12404464;-0,706524078
C8orf33;-0,051382458;-0,225345319
C8orf37;0,381360949;-0,465006706
C8orf44;0,232135551;-0,729590475
C8orf58;-0,21777773;-1,140376023
C8orf76;-0,026526871;-0,206447681
C8orf82;0,186434942;-0,709886274
C8orf88;-2,101089769;-0,741314116
C9orf106;-0,530167943;-0,538062192
C9orf116;-1,714657415;-0,714940083
C9orf139;0,275553823;-0,539142535
C9orf147;-1,490325627;-0,946224388
C9orf16;-0,206826727;-0,60565288
C9orf163;0,860593356;-0,611067896
C9orf24;-1,071271821;-0,699226736
C9orf40;-0,042558145;-0,05966996
C9orf43;0,323928681;-0,402718136
C9orf64;-0,17143171;-0,82055452
C9orf72;0,413009818;-1,794484199
C9orf78;-0,899237023;-1,917444075
C9orf85;0,174935931;-0,556613834
CA1;-0,410315065;-0,712265097
CA11;-0,211901295;-2,380482654
CA13;-0,417080828;-2,256260752
CA15P1;0,163770434;-1,459530909
CA2;-0,998162034;-0,696053993
CA3-AS1;-0,372677286;-0,507436518
CA5B;0,300423095;-0,6998331
CA5BP1;0,379575732;-0,946322548
CA6;-1,184127932;-0,432544551
CA8;0,604661609;-0,940428362
CAAP1;-0,181188698;-0,392507933
CAB39;-0,117609805;-0,14786147
CAB39L;0,095708538;-0,514622187
CABIN1;-0,38306839;-0,755110873
CABLES1;0,396856833;-0,244946458
CABLES2;-0,048970526;-0,087379772
CABP4;0,54632727;-1,298109482
CABP5;-0,990415701;-0,29448467
CABYR;-0,493969483;-0,453223657
CACHD1;-1,911007697;-1,269914226
CACNA1A;0,057095766;-0,060269191
CACNA1D;-0,139636213;-0,160632998
CACNA1E;0,576066236;-1,041077088
CACNA1F;-0,62060296;-0,879787749
CACNA1H;-0,423707326;-0,463940924
CACNA1I;0,021023912;-0,023560173
CACNA2D2;-0,214549223;-0,251164203
CACNA2D3;0,349629579;-0,515151935
CACNB1;-0,22044586;-0,6168817
CACNB3;-0,117025077;-0,167041164
CACNB4;-0,499883908;-0,372075385
CACNG6;-0,795262766;-0,783237848
CACNG8;-0,471597027;-0,510691249
CACTIN;0,00906247;-0,074769698
CACTIN-AS1;-1,70684714;-1,231962646
CACUL1;-0,163653453;-0,3007589
CACYBP;-0,254765261;-1,793449112
CACYBPP2;-1,428469374;-1,334608884
CAD;0,036098787;-0,302129794
CADM1;-0,16912745;-0,087431613
CADM4;0,331047351;-0,254942132
CAHM;-0,318618027;-0,316243059
CALCOCO1;0,104530583;-0,408695527
CALCOCO2;0,198138604;-0,684072525
CALCRL;-0,099988917;-0,260431328
CALD1;-0,701498446;-0,398767873
CALHM2;0,334677332;-0,707385868
CALHM6;0,337124912;-0,6237966
CALM1;-0,037496843;-0,271301892
CALM2;0,147115119;-0,910792135
CALM2P2;-0,694696331;-0,345501258
CALM2P3;0,220697127;-0,131713029
CALM3;-0,171318237;-0,400322001
CALML4;-0,296244989;-0,352338655
CALML6;-0,205647425;-0,114386731
CALR;-0,114787757;-0,691610684
CALU;-0,046584631;-0,38025635
CALY;-1,851133651;-1,024086274
CAMK1;0,329961463;-1,744213665
CAMK1D;-0,225609134;-0,366908403
CAMK2D;-0,09153941;-0,394683882
CAMK2G;-0,198346947;-0,328282908
CAMK2N1;0,103703139;-0,262779219
CAMK4;-0,360764009;-0,400320635
CAMKK1;-0,58566859;-2,07525937
CAMKK2;-0,016119665;-0,019345361
CAMKMT;-0,117592463;-0,257455637
CAMLG;0,005060526;-0,026125901
CAMP;0,890258737;-1,259967511
CAMSAP1;-0,156495907;-0,793384791
CAMSAP2;0,034840044;-0,132471715
CAMSAP3;0,725860626;-0,465229799
CAMTA1;0,314474234;-1,212866885
CAMTA1-DT;-0,975992707;-1,68996452
CAMTA2;-0,183481325;-0,570295038
CAND1;-0,051577144;-0,418585784
CAND2;1,144830016;-1,061187286
CANT1;-0,16460313;-0,215570013
CANX;0,019681174;-0,082114578
CAP1;0,009337865;-0,014145977
CAP1P1;1,849988581;-1,623701854
